method,seed_size,seed_undersample_state,random_state,minority_class_name,CatBoost_f1_minority,CatBoost_min_as_maj,CatBoost_maj_as_min,XGBoost_f1_minority,XGBoost_min_as_maj,XGBoost_maj_as_min,LightGBM_f1_minority,LightGBM_min_as_maj,LightGBM_maj_as_min,TabM_f1_minority,TabM_min_as_maj,TabM_maj_as_min
Baseline,2,24,0,DDOS attack-LOIC-UDP,0.1399354142938168,1598,0,0.2780269055899419,1449,0,0.0,1728,0,0.1186717473025029,1619,0
Baseline,5,0,0,DDOS attack-LOIC-UDP,0.7906162460196743,596,2,0.7114594993542448,772,1,0.0,1725,0,0.8753660912739586,380,3
Baseline,5,1,0,DDOS attack-LOIC-UDP,0.8753660912739586,380,3,0.8150943391389245,537,2,0.0,1725,0,0.8862391229346211,350,3
Baseline,5,2,0,DDOS attack-LOIC-UDP,0.7076001492986457,780,1,0.7862165958653271,607,1,0.0,1725,0,0.2895389189390016,1433,0
Baseline,5,3,0,DDOS attack-LOIC-UDP,0.5594989557552172,1055,0,0.4438430307773942,1233,0,0.0,1725,0,0.7918852740923402,593,2
Baseline,5,4,0,DDOS attack-LOIC-UDP,0.7823633152196265,616,1,0.4568618682205888,1214,1,0.0,1725,0,0.8840813685727638,356,3
Baseline,5,5,0,DDOS attack-LOIC-UDP,0.8641894108863124,411,2,0.7090026144085492,776,3,0.0,1725,0,0.8746336693214383,382,3
Baseline,5,6,0,DDOS attack-LOIC-UDP,0.7438136822103996,703,1,0.702743329118777,790,1,0.0,1725,0,0.0057803468150389,1720,0
Baseline,5,7,0,DDOS attack-LOIC-UDP,0.9596628532027532,131,3,0.7911857287967828,594,3,0.0,1725,0,0.8969039254541152,320,3
Baseline,5,8,0,DDOS attack-LOIC-UDP,0.8649359180098547,409,2,0.806496198550379,558,2,0.0,1725,0,0.8969039254541152,320,3
Baseline,5,9,0,DDOS attack-LOIC-UDP,0.5607008756911429,1053,0,0.5148514847657562,1127,0,0.0,1725,0,0.0,1725,0
Baseline,5,10,0,DDOS attack-LOIC-UDP,0.7341400802093417,724,1,0.5915952668204436,1000,1,0.0,1725,0,0.8865979376499713,349,3
Baseline,5,11,0,DDOS attack-LOIC-UDP,0.667695869874781,860,1,0.6236044652797684,943,1,0.0,1725,0,0.8965517236425129,321,3
Baseline,5,12,0,DDOS attack-LOIC-UDP,0.7442706434024698,702,1,0.6562864923570456,882,1,0.0,1725,55,0.6983408743562084,799,1
Baseline,5,13,0,DDOS attack-LOIC-UDP,0.7967933072926927,582,1,0.7840789005440932,612,1,0.0,1725,0,0.0,1725,0
Baseline,5,14,0,DDOS attack-LOIC-UDP,0.8965517236425129,321,3,0.6560311279627818,882,2,0.0,1725,241,0.2584553253678181,1469,0
Baseline,5,15,0,DDOS attack-LOIC-UDP,0.806908462384831,557,2,0.7952563650590112,585,2,0.0,1725,0,0.8757319448549915,379,3
